Date,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,
Time,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:40:00,13:45:00,13:50:00,13:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,100,100,100,100,100,100,100,100,100,200,100,200,100,
Sensor Temp.(deg),24.7,24.7,24.8,24.9,24.8,24.7,24.8,24.8,24.7,24.7,24.8,24.9,24.8,24.9,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
596.48,387.88,447.01,1637.70,1674.29,1669.78,1530.46,1595.11,1419.71,1654.24,1621.17,372.09,1701.35,387.63,1005.27,
596.90,386.84,443.25,1638.62,1675.73,1670.71,1528.81,1594.00,1416.00,1651.66,1621.58,373.05,1702.30,388.85,1005.34,
597.31,387.14,444.09,1643.90,1677.02,1669.99,1533.50,1596.73,1418.09,1652.43,1627.34,373.84,1704.62,388.64,1007.11,
597.73,386.77,446.25,1644.45,1680.09,1667.04,1535.02,1596.77,1421.08,1652.99,1629.90,374.22,1706.20,390.78,1005.95,
598.14,385.46,446.69,1644.21,1679.35,1665.80,1533.29,1598.54,1422.88,1652.24,1633.17,373.16,1702.43,391.23,1003.29,
598.56,385.55,445.58,1649.20,1679.84,1664.27,1533.16,1601.98,1423.65,1654.22,1633.63,374.00,1703.96,389.57,1004.69,
598.97,385.84,448.14,1647.87,1682.54,1665.96,1532.32,1602.66,1423.30,1656.42,1630.29,373.28,1703.14,389.11,1004.80,
599.39,386.72,449.29,1647.91,1682.59,1669.52,1530.31,1604.69,1426.78,1659.47,1630.82,372.40,1702.69,388.99,1006.14,
599.81,388.24,452.82,1648.45,1679.10,1671.06,1528.33,1605.73,1426.31,1659.50,1630.86,373.16,1703.23,390.75,1006.16,
600.22,389.27,452.34,1652.57,1679.71,1674.18,1530.93,1605.32,1425.89,1661.61,1627.94,373.94,1703.33,392.03,1008.73,
600.64,388.17,452.44,1649.08,1682.22,1672.68,1531.58,1605.90,1428.13,1663.14,1627.49,375.11,1705.83,392.18,1009.33,
601.05,387.35,451.87,1649.82,1682.46,1674.93,1530.33,1607.15,1430.92,1666.39,1629.74,374.80,1709.57,393.13,1009.17,
601.47,387.42,452.16,1647.55,1680.17,1676.66,1533.13,1608.41,1428.75,1669.13,1633.50,373.87,1708.78,392.44,1010.71,
601.88,388.00,454.46,1646.29,1678.89,1676.38,1531.92,1608.17,1428.09,1670.87,1632.74,374.20,1708.99,391.76,1012.75,
602.30,386.71,452.92,1646.66,1679.77,1677.76,1530.30,1607.54,1427.47,1670.24,1632.62,375.93,1710.36,392.98,1013.18,
602.71,386.61,453.59,1652.31,1681.91,1678.90,1533.39,1612.67,1427.02,1670.87,1634.75,377.08,1714.03,392.63,1013.56,
603.13,389.64,457.63,1655.40,1679.99,1679.48,1537.48,1610.24,1430.60,1671.45,1637.33,377.34,1715.61,392.65,1013.11,
603.54,389.19,456.90,1655.06,1683.65,1677.13,1538.70,1612.43,1432.38,1669.60,1637.00,377.40,1712.74,393.70,1012.09,
603.96,388.66,455.85,1657.43,1684.01,1676.48,1537.57,1611.79,1432.26,1669.46,1636.36,377.62,1717.10,392.42,1012.51,
604.37,389.90,455.64,1660.48,1687.07,1680.05,1538.04,1612.81,1432.66,1673.52,1635.39,377.11,1719.69,391.91,1014.65,
604.79,390.26,456.68,1655.79,1683.87,1679.35,1536.99,1611.18,1436.22,1675.34,1633.74,375.22,1717.45,392.02,1015.13,
605.21,391.25,457.67,1651.20,1681.28,1679.28,1533.40,1611.10,1436.16,1673.26,1633.16,376.71,1717.37,392.75,1015.59,
605.62,391.47,453.92,1652.66,1681.75,1680.75,1534.79,1609.52,1431.97,1670.21,1630.59,378.43,1719.37,392.73,1016.17,
606.04,390.94,452.09,1652.49,1682.06,1677.05,1536.71,1606.88,1430.45,1668.02,1630.94,378.41,1719.15,391.19,1015.45,
606.45,389.34,450.97,1649.05,1683.13,1672.60,1535.31,1604.46,1430.58,1665.09,1631.51,377.06,1718.20,392.35,1013.18,
606.87,388.13,448.02,1647.24,1682.82,1670.29,1534.48,1603.14,1427.74,1660.77,1633.21,375.35,1714.39,391.14,1009.29,
607.28,387.34,445.67,1645.49,1677.54,1663.52,1531.82,1598.92,1423.66,1657.01,1628.47,374.07,1708.59,389.34,1009.03,
607.70,385.91,443.47,1642.73,1675.77,1660.75,1528.11,1594.18,1421.00,1651.24,1622.21,373.64,1704.80,387.41,1007.06,
608.11,385.83,443.16,1641.95,1673.00,1659.48,1525.78,1595.88,1419.12,1650.97,1618.92,372.81,1704.05,386.58,1004.50,
608.53,387.31,446.43,1642.94,1670.00,1656.97,1524.69,1591.83,1415.97,1647.95,1618.39,372.28,1702.06,385.81,1003.10,
608.94,387.42,446.56,1641.88,1668.95,1654.91,1524.61,1587.25,1416.85,1646.89,1616.32,371.38,1697.51,386.16,1003.87,
609.36,385.54,444.42,1638.37,1669.44,1650.40,1519.63,1586.27,1416.42,1644.39,1614.82,372.02,1698.00,385.04,1001.56,
609.77,384.14,444.03,1636.30,1667.38,1649.33,1516.53,1583.18,1414.29,1644.32,1612.25,370.36,1695.44,383.64,1000.83,
610.19,384.07,443.66,1628.93,1662.98,1648.96,1515.26,1580.36,1413.61,1641.45,1611.41,368.30,1688.02,381.57,999.99,
610.60,382.96,441.74,1619.87,1656.89,1646.38,1510.31,1573.85,1409.76,1636.88,1605.86,367.70,1683.40,380.45,999.54,
611.02,381.16,437.47,1618.76,1655.30,1648.79,1507.64,1572.21,1403.02,1630.77,1602.74,368.15,1681.82,380.66,997.08,
611.43,380.70,436.52,1621.92,1654.96,1646.45,1509.28,1570.86,1399.65,1626.92,1602.39,367.93,1679.48,378.20,994.68,
611.85,380.44,436.72,1617.83,1652.84,1640.34,1507.27,1567.30,1398.71,1622.83,1602.82,366.19,1677.36,378.94,991.51,
612.26,378.09,434.61,1614.39,1649.90,1635.40,1503.87,1566.38,1399.34,1616.39,1600.39,364.59,1670.91,378.34,984.74,
612.68,376.82,434.58,1613.78,1646.29,1631.79,1499.26,1564.28,1397.25,1614.78,1599.28,363.56,1667.79,375.32,982.67,
613.09,376.51,434.51,1610.55,1645.55,1630.05,1495.54,1561.54,1393.04,1614.55,1595.04,362.51,1667.05,373.26,981.53,
613.51,376.66,434.89,1605.11,1640.60,1628.61,1493.14,1561.12,1393.16,1615.11,1591.61,359.91,1664.60,372.91,979.26,
613.92,377.59,438.11,1603.40,1637.41,1628.91,1487.87,1558.89,1392.35,1613.40,1590.40,360.59,1662.91,373.34,977.74,
614.34,377.52,437.02,1603.59,1635.59,1630.59,1489.08,1554.09,1391.08,1609.09,1587.59,360.52,1661.09,373.52,979.06,
614.75,376.49,434.20,1601.39,1636.86,1626.37,1488.97,1553.42,1391.53,1608.38,1587.40,361.25,1660.35,372.99,977.82,
615.17,374.55,432.48,1597.57,1636.53,1625.04,1486.71,1554.13,1390.32,1607.56,1587.58,361.06,1661.50,372.30,975.82,
615.58,374.17,430.33,1595.51,1634.95,1626.96,1487.68,1554.58,1387.34,1608.49,1589.52,359.69,1659.91,371.67,974.98,
616.00,374.81,429.92,1593.01,1631.91,1622.44,1486.78,1553.11,1385.03,1608.97,1588.02,359.60,1659.34,371.07,974.56,
616.41,372.68,426.57,1595.51,1632.43,1622.95,1486.25,1555.10,1380.98,1610.48,1586.03,360.71,1661.86,372.43,974.87,
616.83,374.05,427.20,1600.01,1633.45,1623.97,1488.22,1561.58,1381.42,1612.99,1588.03,361.82,1664.89,371.56,973.18,
617.24,376.69,431.08,1604.06,1632.00,1620.03,1490.80,1560.15,1383.53,1613.04,1590.09,361.72,1666.43,372.70,972.41,
617.66,375.85,430.47,1604.68,1633.61,1619.14,1491.45,1560.78,1386.70,1613.16,1590.71,361.39,1665.53,374.36,973.18,
618.07,375.30,431.69,1607.99,1635.44,1619.47,1491.71,1563.57,1388.40,1616.47,1592.52,362.07,1669.38,373.55,973.68,
618.49,376.24,432.41,1611.30,1639.76,1622.28,1492.46,1564.36,1388.10,1622.28,1591.83,361.51,1671.72,373.24,976.17,
618.90,377.38,434.78,1607.85,1639.30,1624.83,1496.04,1562.93,1390.21,1625.82,1589.88,360.41,1672.25,373.64,978.89,
619.32,378.55,436.98,1606.09,1638.55,1628.06,1492.73,1563.64,1391.85,1627.07,1588.11,361.07,1673.01,375.30,979.84,
619.73,378.30,435.27,1609.14,1637.12,1632.13,1494.20,1561.17,1387.26,1624.63,1588.15,363.06,1675.10,375.30,980.48,
620.15,378.15,434.09,1608.99,1638.46,1628.97,1496.60,1560.04,1386.70,1620.48,1588.01,362.41,1674.43,374.40,980.08,
620.56,376.41,432.11,1606.04,1639.01,1626.52,1496.14,1559.58,1386.24,1620.02,1588.05,362.17,1672.97,375.66,977.11,
620.98,375.28,429.75,1602.07,1636.55,1625.06,1494.63,1557.60,1384.20,1615.56,1588.58,360.54,1670.53,374.53,971.44,
621.39,374.51,427.94,1601.92,1629.89,1618.90,1492.56,1551.99,1379.21,1612.91,1584.94,358.78,1664.84,372.77,969.74,
621.80,373.05,427.49,1596.59,1627.55,1616.56,1488.22,1549.64,1375.85,1609.07,1578.11,357.82,1661.51,371.80,967.84,
622.22,372.33,426.31,1595.78,1624.27,1616.77,1485.83,1550.80,1376.38,1607.28,1573.79,356.09,1657.76,370.33,966.57,
622.63,374.23,430.98,1594.93,1619.92,1612.43,1482.93,1544.43,1374.44,1600.93,1572.43,355.48,1654.92,368.98,963.96,
623.05,373.65,430.67,1594.13,1618.14,1612.63,1482.58,1539.60,1372.54,1595.63,1568.12,354.39,1648.15,368.64,965.88,
623.46,370.96,427.24,1590.38,1617.89,1607.89,1479.82,1537.35,1370.76,1594.38,1565.37,353.45,1645.91,367.20,964.03,
623.88,368.85,425.40,1585.50,1614.53,1605.52,1474.90,1535.95,1368.30,1593.51,1561.98,351.83,1643.06,364.85,961.41,
624.29,368.18,424.71,1578.78,1609.30,1602.79,1472.73,1531.26,1365.17,1589.79,1560.27,349.42,1636.31,362.68,957.97,
624.71,367.36,423.63,1569.98,1601.99,1599.49,1466.45,1527.47,1361.42,1585.98,1553.47,347.86,1632.00,362.11,956.29,
625.12,364.11,417.42,1567.57,1598.60,1597.60,1460.96,1525.52,1354.85,1579.58,1550.05,348.10,1629.13,361.36,953.45,
625.54,362.93,415.49,1567.86,1593.89,1594.39,1461.74,1525.31,1350.10,1573.87,1547.84,348.41,1627.43,358.68,951.13,
625.95,363.35,414.18,1566.08,1593.12,1588.61,1460.40,1523.01,1350.72,1571.09,1546.55,346.57,1622.67,359.84,947.06,
626.37,360.67,412.27,1562.92,1591.48,1584.46,1456.73,1521.85,1349.52,1567.93,1545.89,344.90,1616.02,358.67,942.76,
626.78,359.72,412.11,1564.22,1589.29,1579.76,1452.92,1520.60,1346.13,1567.23,1544.17,344.93,1616.86,356.71,941.04,
627.19,360.00,412.64,1561.82,1588.39,1578.87,1449.01,1520.21,1344.22,1567.34,1538.76,343.70,1612.46,355.48,941.61,
627.61,360.20,413.87,1559.68,1587.27,1579.24,1447.81,1519.04,1346.97,1568.71,1536.10,341.89,1610.85,355.18,940.62,
628.02,361.09,416.62,1559.93,1585.56,1580.03,1444.85,1515.71,1347.85,1566.97,1537.32,342.99,1613.20,354.80,942.29,
628.44,361.43,415.71,1560.82,1582.43,1580.92,1445.20,1511.55,1343.16,1563.83,1534.17,344.33,1613.09,355.39,942.52,
628.85,360.27,414.33,1557.24,1582.88,1577.85,1444.61,1511.48,1344.04,1563.27,1533.61,343.93,1612.05,356.00,942.29,
629.27,359.11,411.70,1553.20,1583.39,1573.33,1442.97,1511.92,1343.82,1564.27,1535.08,343.00,1613.09,356.59,940.17,
629.68,358.19,410.79,1548.53,1580.24,1573.70,1440.80,1511.28,1340.11,1562.12,1536.95,342.33,1611.96,354.91,938.38,
630.10,359.40,410.53,1545.90,1577.13,1571.08,1440.62,1507.62,1336.86,1562.52,1535.32,342.27,1611.89,355.87,939.43,
630.51,358.43,409.13,1546.73,1578.51,1573.46,1440.28,1508.39,1335.85,1563.37,1533.61,343.04,1612.31,356.92,940.85,
630.92,358.81,407.04,1549.88,1579.17,1574.63,1442.32,1513.02,1336.26,1563.01,1534.73,344.67,1612.50,356.03,940.84,
631.34,362.19,413.50,1552.41,1578.19,1575.16,1446.25,1512.47,1337.57,1563.53,1539.27,345.51,1614.59,357.39,942.26,
631.75,362.86,413.69,1553.61,1581.93,1574.85,1447.40,1511.63,1340.69,1563.72,1539.45,344.91,1612.27,358.56,944.20,
632.17,361.34,413.97,1555.16,1587.04,1575.40,1447.37,1513.16,1343.62,1568.32,1542.00,346.91,1617.41,358.30,945.34,
632.58,362.20,413.07,1557.63,1589.53,1578.90,1449.30,1514.10,1343.50,1572.31,1539.92,346.51,1621.92,357.64,947.13,
633.00,363.60,415.98,1557.15,1590.55,1583.97,1454.93,1515.65,1347.64,1575.37,1540.96,345.39,1623.95,358.04,949.88,
633.41,364.46,416.59,1557.03,1591.46,1588.92,1453.27,1518.56,1351.02,1577.79,1541.34,345.73,1625.37,359.90,952.14,
633.82,364.22,413.58,1560.67,1593.07,1594.08,1455.38,1521.19,1349.07,1577.38,1542.95,348.03,1630.02,360.93,951.69,
634.24,363.75,414.27,1563.12,1595.96,1592.93,1459.05,1523.72,1349.42,1577.27,1543.92,348.09,1629.81,360.22,952.32,
634.65,363.79,414.75,1563.65,1601.49,1592.41,1459.71,1525.80,1352.23,1579.79,1549.01,347.90,1633.28,362.53,952.62,
635.07,363.29,414.90,1565.43,1602.69,1594.13,1461.20,1528.17,1353.45,1580.53,1552.84,347.68,1630.88,361.52,951.14,
635.48,362.63,416.09,1570.49,1600.60,1593.07,1460.06,1528.33,1354.66,1581.53,1552.42,348.58,1633.73,361.13,952.13,
635.90,363.96,417.53,1574.01,1606.55,1596.54,1461.86,1530.45,1355.23,1583.52,1549.98,349.20,1633.08,361.96,955.22,
636.31,364.51,419.15,1578.31,1607.75,1600.76,1461.54,1535.39,1360.25,1588.29,1551.36,348.79,1634.69,362.02,956.56,
636.72,366.43,423.82,1581.49,1605.34,1601.36,1461.75,1533.29,1359.89,1586.95,1552.67,350.03,1635.15,361.96,955.45,
637.14,367.13,425.23,1583.74,1606.98,1601.54,1462.60,1531.82,1361.24,1586.21,1552.10,350.32,1636.15,362.93,956.28,
637.55,365.50,423.75,1584.40,1608.98,1598.66,1462.49,1532.79,1362.20,1585.39,1551.96,350.75,1636.51,362.55,954.18,
637.97,364.11,422.96,1583.91,1607.35,1599.05,1459.85,1533.60,1361.68,1587.32,1552.65,349.94,1637.14,361.91,952.88,
638.38,364.21,423.58,1579.93,1604.16,1601.73,1462.16,1533.88,1358.93,1585.26,1552.30,348.21,1634.21,360.33,952.80,
638.80,364.83,423.75,1575.25,1601.22,1600.26,1458.85,1532.44,1358.80,1585.35,1552.64,348.24,1632.48,360.98,953.32,
639.21,363.17,419.96,1575.32,1601.57,1602.05,1455.54,1532.85,1353.89,1583.91,1551.94,349.33,1631.16,361.02,952.07,
639.62,363.19,418.99,1577.59,1599.82,1601.71,1457.00,1532.66,1352.02,1581.85,1552.05,350.89,1631.03,359.17,951.94,
640.04,364.37,422.45,1576.45,1600.34,1598.46,1457.96,1529.15,1351.64,1580.20,1552.56,350.32,1627.97,359.92,951.68,
640.45,363.64,420.89,1574.63,1599.20,1595.03,1455.50,1529.21,1351.21,1576.95,1553.31,349.51,1624.69,360.86,948.86,
640.87,363.00,420.10,1574.92,1597.85,1592.35,1454.30,1528.14,1351.57,1576.76,1551.53,349.24,1624.45,359.33,947.06,
641.28,362.97,418.97,1570.24,1597.90,1590.64,1451.89,1525.80,1348.51,1577.49,1547.57,348.24,1624.20,357.99,947.67,
641.69,363.45,418.38,1566.81,1597.30,1591.47,1453.80,1526.00,1349.32,1578.91,1544.83,345.96,1622.86,357.85,947.08,
642.11,362.88,418.27,1562.75,1591.11,1590.22,1449.77,1521.99,1348.74,1576.49,1542.81,345.60,1621.24,357.12,944.65,
642.52,362.39,416.66,1559.43,1587.87,1589.19,1449.57,1516.53,1342.78,1569.93,1539.73,345.98,1620.26,356.26,943.18,
642.94,360.59,414.82,1556.43,1586.24,1584.08,1449.70,1514.51,1341.67,1567.23,1538.28,345.68,1618.22,355.19,942.41,
643.35,358.52,411.62,1551.80,1582.94,1579.53,1447.30,1512.56,1338.52,1565.02,1536.44,344.23,1615.36,354.25,940.55,
643.76,356.91,409.10,1545.92,1579.17,1575.80,1442.38,1508.46,1335.89,1561.07,1535.39,341.76,1609.89,352.49,936.89,
644.18,355.70,407.23,1539.17,1574.07,1570.75,1438.19,1502.19,1330.15,1557.45,1529.61,340.33,1606.49,350.93,934.14,
644.59,354.02,403.07,1536.74,1572.04,1566.70,1431.66,1498.16,1326.18,1553.57,1524.43,339.45,1602.00,350.73,931.73,
645.01,352.99,402.67,1536.05,1568.49,1563.22,1430.21,1495.50,1321.94,1550.65,1520.23,338.60,1598.09,348.73,929.01,
645.42,353.60,405.09,1532.61,1561.86,1556.26,1426.43,1488.54,1320.25,1543.83,1517.79,337.78,1594.72,348.19,925.58,
645.83,352.77,403.28,1528.33,1558.83,1548.53,1424.54,1484.75,1316.79,1537.84,1514.46,335.93,1589.34,348.41,923.02,
646.25,350.35,401.30,1526.82,1554.64,1543.28,1419.83,1482.14,1314.02,1534.27,1512.32,335.07,1588.35,346.24,920.17,
646.66,349.17,400.21,1522.44,1551.16,1541.07,1416.85,1477.80,1312.04,1533.31,1508.85,333.64,1586.49,344.31,919.60,
647.07,348.66,399.63,1516.96,1546.19,1538.12,1415.42,1473.50,1309.26,1530.42,1505.42,331.93,1581.96,342.89,918.48,
647.49,347.84,398.79,1513.11,1541.73,1537.53,1410.83,1469.60,1307.03,1527.23,1501.66,331.62,1579.51,342.88,915.88,
647.90,346.06,396.64,1511.54,1539.20,1538.06,1406.60,1465.70,1301.67,1521.39,1499.80,331.67,1576.70,342.09,913.36,
648.32,345.72,396.34,1510.84,1537.94,1534.18,1405.83,1464.54,1298.93,1518.37,1498.80,331.79,1574.83,341.01,912.38,
648.73,345.30,394.73,1509.28,1539.24,1530.62,1404.41,1464.33,1299.92,1517.89,1499.91,331.44,1571.07,342.30,910.43,
649.14,344.36,392.86,1506.90,1538.23,1530.77,1401.31,1464.74,1300.58,1516.97,1500.55,330.37,1566.59,341.00,908.84,
649.56,344.31,393.60,1508.93,1536.09,1529.02,1400.30,1462.43,1298.74,1516.37,1500.37,329.80,1566.97,340.22,907.74,
649.97,344.43,393.69,1507.85,1539.08,1530.90,1400.41,1462.87,1297.81,1518.26,1498.56,329.75,1566.59,340.16,909.32,
650.38,345.23,394.13,1509.58,1537.83,1530.77,1400.63,1464.59,1299.50,1518.50,1497.31,329.24,1566.46,340.03,909.09,
650.80,346.23,397.60,1508.89,1533.83,1529.74,1399.06,1461.98,1298.55,1515.59,1496.60,330.03,1566.59,339.34,908.01,
651.21,346.22,397.70,1506.49,1531.86,1527.38,1396.06,1459.86,1296.45,1510.97,1492.32,329.99,1564.32,339.32,906.95,
651.63,344.34,395.62,1503.50,1529.32,1522.96,1393.08,1456.71,1294.27,1507.24,1487.78,329.74,1560.76,338.35,905.02,
652.04,342.22,393.14,1498.53,1524.84,1518.83,1388.41,1452.68,1290.69,1504.17,1482.00,328.31,1557.17,336.58,902.05,
652.45,341.35,391.79,1489.31,1517.65,1514.25,1383.91,1446.24,1285.30,1498.76,1477.23,326.24,1550.14,334.36,898.05,
652.87,340.29,389.88,1482.01,1510.51,1507.85,1376.36,1439.06,1277.56,1492.65,1469.08,324.71,1542.05,333.26,893.38,
653.28,337.75,386.16,1476.14,1502.17,1504.08,1368.60,1432.51,1270.24,1483.80,1461.98,323.78,1535.47,331.63,889.44,
653.69,336.45,384.46,1472.29,1496.20,1496.59,1362.39,1428.72,1263.67,1476.92,1456.48,322.96,1528.98,328.74,885.38,
654.11,337.47,386.68,1467.35,1489.52,1487.58,1358.81,1424.56,1260.01,1470.85,1451.40,322.30,1522.20,328.71,883.44,
654.52,335.83,383.53,1464.24,1486.22,1481.12,1354.71,1421.84,1257.36,1463.85,1446.57,320.52,1514.09,328.18,880.90,
654.93,334.48,383.23,1463.56,1482.19,1477.44,1350.62,1418.39,1255.11,1460.00,1443.75,320.22,1513.90,325.96,879.01,
655.35,334.76,383.22,1462.79,1481.61,1475.61,1349.87,1415.54,1252.16,1459.59,1439.97,319.15,1514.45,325.75,877.35,
655.76,334.94,384.35,1460.86,1482.73,1477.06,1350.69,1416.71,1255.52,1462.07,1438.58,318.54,1514.72,325.83,878.86,
656.17,335.04,385.01,1459.78,1479.03,1478.21,1350.42,1414.72,1256.21,1461.00,1436.02,319.27,1515.07,326.24,878.98,
656.59,335.65,385.79,1462.76,1480.58,1482.23,1352.95,1415.10,1253.50,1460.69,1436.24,321.14,1516.21,326.32,879.73,
657.00,335.99,386.32,1464.76,1485.31,1481.12,1357.38,1419.04,1255.45,1463.50,1439.59,321.10,1518.03,327.39,880.87,
657.42,335.91,386.26,1468.57,1490.67,1483.87,1361.49,1424.80,1260.78,1469.42,1446.90,321.89,1522.54,328.90,884.29,
657.83,336.43,386.15,1471.40,1496.37,1491.21,1367.66,1431.80,1263.05,1476.14,1456.34,322.22,1525.64,328.89,886.37,
658.24,338.23,387.98,1479.48,1503.49,1496.50,1373.43,1437.59,1269.13,1485.16,1462.90,323.39,1532.73,331.03,891.62,
658.66,339.73,389.27,1487.65,1513.74,1506.22,1380.59,1448.28,1276.64,1493.40,1469.51,326.02,1542.06,334.20,897.10,
659.07,341.41,391.14,1497.80,1522.44,1514.82,1389.37,1460.61,1285.42,1503.62,1478.08,328.19,1551.11,335.58,902.80,
659.48,345.44,398.29,1509.68,1531.46,1524.65,1400.81,1467.95,1293.75,1512.86,1488.36,330.92,1561.40,338.63,908.17,
659.90,347.93,400.00,1519.25,1542.64,1532.09,1411.45,1475.21,1302.74,1520.62,1495.40,332.56,1570.17,342.20,913.75,
660.31,348.16,399.35,1529.29,1552.46,1540.41,1417.18,1482.96,1311.09,1530.22,1503.35,334.72,1581.18,343.29,916.83,
660.72,349.19,400.15,1533.74,1560.85,1549.64,1422.95,1487.93,1316.37,1539.35,1508.97,335.17,1591.24,343.82,920.90,
661.14,350.46,402.28,1537.04,1565.31,1556.36,1430.11,1491.82,1320.36,1546.93,1513.02,334.45,1595.92,344.57,923.26,
661.55,351.65,403.78,1535.96,1567.72,1560.61,1428.86,1495.68,1323.65,1549.71,1513.69,335.06,1599.47,346.20,925.56,
661.96,350.84,400.55,1539.90,1568.91,1566.54,1429.53,1496.13,1321.07,1549.41,1516.11,337.05,1600.31,346.56,925.74,
662.38,351.46,402.69,1544.51,1571.67,1565.95,1430.61,1497.81,1321.00,1548.32,1519.25,337.88,1602.65,346.69,925.94,
662.79,352.67,404.62,1544.13,1575.58,1565.58,1430.70,1499.81,1325.85,1549.85,1523.64,337.18,1605.13,348.62,927.43,
663.20,350.82,401.41,1544.37,1575.25,1566.22,1429.88,1501.14,1329.65,1548.64,1525.84,337.04,1603.75,347.73,926.81,
663.62,350.75,400.79,1543.69,1574.37,1564.46,1428.97,1498.37,1326.53,1549.82,1526.22,337.30,1603.64,346.27,925.74,
664.03,351.10,403.06,1544.36,1575.26,1566.37,1429.20,1498.49,1329.02,1550.92,1525.17,337.29,1606.16,346.65,928.77,
664.44,351.65,404.66,1543.65,1574.21,1570.04,1429.75,1501.06,1332.99,1554.30,1525.13,336.14,1607.08,346.56,929.25,
664.85,352.49,406.18,1547.49,1572.62,1570.79,1430.07,1499.06,1333.66,1553.43,1526.47,337.18,1608.25,346.32,929.77,
665.27,353.41,407.62,1548.61,1573.81,1570.66,1431.18,1498.67,1332.65,1551.76,1525.66,338.11,1608.45,346.66,931.78,
665.68,352.49,406.19,1548.73,1577.46,1568.62,1429.84,1500.55,1335.69,1551.38,1526.19,338.56,1610.17,347.18,932.60,
666.09,351.31,403.97,1546.55,1579.49,1568.65,1429.95,1502.33,1335.46,1552.61,1527.47,338.31,1610.70,345.89,931.48,
666.51,351.24,403.84,1542.84,1577.62,1569.14,1430.42,1500.84,1334.55,1553.02,1529.69,337.46,1609.44,345.09,930.71,
666.92,351.37,405.89,1538.99,1575.06,1565.52,1427.88,1500.02,1332.52,1553.09,1528.62,337.28,1608.23,345.57,929.53,
667.33,350.10,402.89,1538.35,1572.74,1565.86,1425.49,1498.71,1332.05,1550.08,1527.43,337.36,1606.72,345.65,930.37,
667.75,349.82,402.05,1538.83,1569.97,1564.06,1425.31,1497.84,1329.92,1546.72,1527.40,338.00,1605.05,344.31,928.27,
668.16,351.49,406.42,1538.49,1567.69,1560.77,1426.70,1495.85,1329.13,1545.40,1526.58,337.47,1604.18,345.15,926.94,
668.57,350.97,404.48,1536.33,1567.76,1556.91,1426.33,1495.17,1330.54,1541.95,1526.61,336.75,1601.06,344.61,925.32,
668.99,349.28,401.37,1535.18,1564.68,1553.39,1424.09,1494.02,1328.66,1541.37,1524.25,336.90,1601.10,343.09,923.29,
669.40,349.39,400.87,1533.89,1566.20,1554.13,1423.82,1492.35,1326.53,1542.41,1521.82,336.43,1599.58,342.46,922.82,
669.81,349.46,401.91,1532.17,1563.33,1554.32,1424.86,1491.67,1328.97,1543.25,1517.98,335.27,1597.94,342.71,924.63,
670.23,349.50,401.03,1531.13,1560.86,1553.09,1419.98,1488.56,1327.41,1542.95,1515.25,335.48,1595.66,342.41,922.66,
670.64,349.22,400.05,1531.21,1558.28,1552.67,1419.98,1485.00,1321.28,1538.47,1512.73,335.85,1594.59,341.79,921.57,
671.05,348.56,400.25,1530.24,1558.99,1548.97,1419.43,1483.40,1320.26,1535.73,1510.85,335.15,1592.26,341.61,920.34,
671.46,348.08,399.12,1528.34,1558.14,1548.63,1417.06,1481.74,1319.42,1534.36,1510.27,334.14,1591.11,341.11,918.08,
671.88,346.94,397.35,1525.41,1555.06,1547.88,1416.79,1481.09,1316.90,1532.59,1510.11,333.05,1585.96,339.60,914.56,
672.29,346.80,397.22,1523.51,1552.50,1545.41,1414.95,1477.56,1315.96,1532.15,1509.02,332.92,1585.19,339.86,915.65,
672.70,346.67,396.81,1521.50,1551.46,1545.04,1414.20,1477.48,1315.46,1530.37,1506.22,332.46,1583.26,339.79,914.98,
673.12,346.72,396.73,1522.48,1549.54,1546.80,1414.26,1479.01,1314.84,1530.39,1504.55,331.98,1582.68,338.97,915.07,
673.53,347.95,399.04,1522.79,1549.17,1545.83,1415.75,1476.40,1314.47,1529.16,1505.20,332.79,1582.52,339.31,914.52,
673.94,348.21,399.68,1522.73,1549.38,1543.62,1415.85,1476.40,1314.41,1528.18,1503.66,332.31,1581.77,339.58,915.64,
674.35,346.95,397.81,1521.31,1550.37,1541.89,1413.53,1476.20,1314.23,1526.76,1503.14,332.11,1579.74,339.53,915.21,
