Date,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/162016/03/16,2016/03/16,
Time,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:0014:53:16,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISEREKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,100,100,100,100,100,100,100,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.6,24.7,24.6,24.7,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
628.85,1116.26,1070.00,1106.21,1070.00,1063.97,1043.36,933.74,1041.34,968.43,914.63,
629.27,1113.31,1071.03,1105.76,1070.02,1063.48,1045.36,933.63,1047.38,968.36,913.50,
629.68,1111.56,1073.30,1107.53,1067.76,1061.72,1046.62,931.84,1044.10,970.10,916.23,
630.10,1111.70,1075.43,1102.63,1068.88,1065.36,1047.22,932.88,1044.70,967.13,915.75,
630.51,1115.40,1078.57,1104.30,1070.50,1063.44,1048.30,935.30,1045.78,966.07,922.18,
630.92,1118.10,1077.70,1106.99,1070.63,1068.10,1053.96,938.31,1051.94,967.60,923.16,
631.34,1116.16,1079.25,1112.62,1073.19,1069.14,1060.05,942.77,1051.96,969.05,925.08,
631.75,1119.69,1077.71,1115.14,1075.19,1070.13,1064.56,945.21,1051.92,971.51,929.53,
632.17,1121.46,1078.95,1113.36,1079.96,1071.35,1068.32,947.87,1058.20,975.20,931.17,
632.58,1122.29,1078.75,1116.21,1085.33,1078.75,1069.64,950.17,1062.05,978.52,935.49,
633.00,1122.95,1078.92,1116.37,1088.03,1083.98,1072.85,950.89,1064.75,981.25,936.72,
633.41,1125.26,1087.80,1119.18,1090.33,1085.27,1082.23,953.66,1067.04,981.50,942.02,
633.82,1126.84,1094.44,1124.82,1093.94,1088.37,1079.26,956.75,1071.66,979.03,944.10,
634.24,1125.10,1094.29,1128.14,1099.34,1090.75,1079.64,954.34,1073.57,976.57,946.26,
634.65,1126.19,1097.43,1129.72,1105.00,1092.38,1083.81,961.20,1074.22,979.36,945.55,
635.07,1127.37,1099.17,1132.40,1106.22,1086.08,1084.07,962.22,1076.01,984.37,949.12,
635.48,1130.81,1101.70,1132.32,1106.72,1086.64,1083.63,962.17,1079.11,987.76,949.12,
635.90,1132.95,1099.90,1131.94,1111.42,1091.89,1084.88,965.23,1083.38,989.76,952.21,
636.31,1137.20,1106.76,1137.20,1113.75,1095.28,1088.80,966.54,1086.80,990.50,954.07,
636.72,1141.77,1108.98,1141.77,1114.94,1095.07,1091.09,966.38,1089.10,993.71,952.97,
637.14,1143.18,1106.59,1142.69,1115.49,1096.70,1086.81,968.14,1090.27,994.35,954.79,
637.55,1141.97,1106.08,1140.99,1117.88,1101.66,1084.95,970.90,1093.30,996.46,953.69,
637.97,1141.90,1106.73,1142.39,1121.87,1100.38,1088.17,971.44,1092.08,997.82,951.91,
638.38,1142.78,1107.89,1141.81,1120.49,1099.16,1087.05,968.31,1090.44,997.39,950.86,
638.80,1141.39,1112.05,1138.51,1119.27,1101.47,1086.56,967.75,1091.37,996.13,949.48,
639.21,1143.43,1114.80,1140.57,1118.14,1100.96,1080.92,968.77,1094.76,998.36,950.63,
639.62,1143.47,1113.20,1142.05,1115.09,1101.85,1081.52,968.50,1092.40,995.92,946.74,
640.04,1141.36,1109.04,1141.83,1112.32,1098.27,1083.28,971.35,1088.90,995.23,943.25,
640.45,1138.44,1105.53,1137.98,1109.71,1093.95,1081.89,972.04,1091.63,998.46,941.91,
640.87,1137.85,1104.83,1132.35,1108.50,1094.28,1082.82,969.99,1093.82,998.43,943.85,
641.28,1140.84,1100.48,1130.86,1106.38,1095.49,1083.70,968.99,1093.23,996.65,943.14,
641.69,1141.25,1102.24,1131.38,1106.27,1094.16,1083.85,970.85,1089.68,993.72,942.60,
642.11,1142.71,1104.61,1132.96,1108.15,1090.43,1081.56,969.91,1090.43,991.62,940.22,
642.52,1144.95,1097.24,1133.13,1106.87,1091.55,1077.11,969.88,1091.99,990.01,942.75,
642.94,1142.47,1094.94,1132.97,1106.18,1090.62,1077.66,969.20,1089.33,987.35,941.55,
643.35,1141.03,1091.55,1134.63,1105.20,1088.14,1080.46,968.70,1086.86,988.75,939.70,
643.76,1140.60,1090.52,1130.08,1101.88,1077.05,1078.73,963.83,1087.15,990.35,940.26,
644.18,1137.34,1092.88,1125.29,1098.69,1078.75,1074.59,960.32,1085.40,989.41,939.13,
644.59,1136.14,1093.45,1125.05,1097.55,1079.49,1074.98,961.28,1084.42,987.14,939.53,
645.01,1132.57,1091.21,1126.49,1095.27,1077.02,1075.80,960.23,1081.07,983.75,936.31,
645.42,1127.92,1086.65,1125.52,1094.67,1075.43,1075.84,960.04,1077.84,980.07,934.39,
645.83,1128.22,1085.44,1124.26,1095.34,1073.95,1075.14,958.67,1076.33,980.86,932.13,
646.25,1124.74,1084.76,1120.82,1096.13,1073.79,1074.57,955.44,1076.53,978.56,930.36,
646.66,1124.55,1081.47,1121.45,1093.50,1073.31,1073.31,954.14,1073.70,976.27,930.08,
647.07,1122.34,1081.57,1121.95,1092.34,1072.33,1070.41,952.33,1069.64,978.10,928.48,
647.49,1120.04,1084.55,1120.42,1091.80,1073.48,1069.67,952.13,1071.58,976.17,928.09,
647.90,1119.07,1082.70,1122.86,1090.28,1076.64,1067.17,950.11,1070.96,976.25,927.76,
648.32,1117.13,1077.61,1122.78,1085.89,1076.86,1067.45,947.38,1067.07,974.48,927.43,
648.73,1112.67,1078.59,1122.03,1084.58,1072.97,1067.73,950.51,1064.73,976.35,923.92,
649.14,1112.17,1078.97,1120.75,1083.44,1071.88,1065.16,949.88,1067.03,978.61,924.88,
649.56,1112.72,1081.85,1117.19,1084.08,1076.64,1063.25,947.92,1066.22,976.94,922.25,
649.97,1111.93,1082.19,1118.25,1083.68,1083.30,1064.34,948.36,1064.34,975.12,920.47,
650.38,1114.71,1081.61,1121.03,1081.99,1081.99,1064.14,949.62,1067.86,972.30,921.73,
650.80,1115.01,1081.50,1121.71,1081.13,1081.87,1063.26,949.71,1066.98,970.93,920.30,
651.21,1115.13,1078.20,1121.10,1079.69,1080.06,1061.04,949.49,1065.89,970.75,923.00,
651.63,1113.49,1076.07,1116.86,1076.07,1077.56,1059.97,949.18,1061.47,970.14,922.23,
652.04,1109.15,1071.19,1112.91,1072.69,1073.82,1053.90,947.15,1060.29,969.33,922.72,
652.45,1105.84,1067.68,1107.73,1066.17,1068.44,1050.68,942.63,1053.70,967.94,921.47,
652.87,1097.82,1064.38,1102.00,1062.86,1066.66,1047.28,938.60,1048.04,962.92,916.18,
653.28,1096.49,1059.75,1097.64,1058.98,1061.66,1042.14,933.83,1042.14,955.65,912.78,
653.69,1088.99,1052.74,1094.77,1052.36,1055.44,1040.40,930.50,1035.77,949.78,908.13,
654.11,1080.67,1050.72,1088.84,1048.77,1047.99,1038.27,929.74,1032.43,946.46,904.84,
654.52,1076.39,1049.31,1086.21,1045.38,1047.34,1037.14,928.79,1030.07,945.67,901.70,
654.93,1074.79,1048.23,1082.32,1042.69,1043.48,1035.16,924.59,1025.64,943.61,900.81,
655.35,1073.17,1045.54,1078.77,1042.33,1041.13,1033.92,923.80,1021.91,939.42,900.58,
655.76,1072.86,1044.91,1080.56,1042.08,1036.81,1034.79,925.03,1022.64,940.02,902.76,
656.17,1075.58,1043.63,1084.18,1041.99,1037.90,1035.85,926.08,1023.56,939.19,903.96,
656.59,1079.04,1041.33,1084.84,1043.82,1038.43,1034.29,927.79,1018.54,940.23,908.32,
657.00,1079.27,1040.26,1083.05,1046.56,1038.17,1036.91,927.43,1017.61,942.11,911.49,
657.42,1082.73,1041.51,1086.56,1049.59,1039.39,1038.11,929.75,1021.54,946.75,911.06,
657.83,1085.26,1045.22,1092.57,1053.40,1038.76,1040.92,927.27,1022.84,947.93,913.49,
658.24,1087.57,1053.10,1095.87,1061.82,1045.24,1045.68,930.90,1025.60,946.61,916.49,
658.66,1093.95,1061.21,1101.91,1071.83,1047.06,1050.15,936.03,1034.23,950.18,921.43,
659.07,1102.62,1067.68,1111.59,1078.43,1052.00,1056.03,940.43,1044.38,954.32,926.55,
659.48,1108.67,1075.10,1121.83,1082.82,1058.32,1063.76,948.54,1052.88,959.88,930.40,
659.90,1119.71,1081.18,1122.01,1091.27,1066.50,1066.96,952.74,1057.33,970.17,935.77,
660.31,1127.16,1083.15,1124.38,1094.73,1069.72,1071.11,957.60,1068.33,976.60,939.07,
660.72,1132.66,1086.38,1127.98,1099.94,1072.36,1075.16,959.70,1074.69,982.14,943.34,
661.14,1138.53,1088.60,1131.47,1105.09,1080.12,1079.65,960.95,1077.77,984.97,948.23,
661.55,1142.61,1093.80,1129.82,1106.12,1084.80,1084.80,963.00,1081.00,990.01,950.20,
661.96,1143.62,1099.38,1129.83,1106.99,1084.63,1082.26,962.38,1082.26,989.49,951.91,
662.38,1141.82,1101.79,1129.91,1111.80,1082.73,1083.20,963.11,1083.20,989.80,951.20,
662.79,1136.65,1102.81,1133.79,1114.25,1084.70,1087.09,966.51,1088.99,992.25,946.02,
663.20,1135.83,1103.53,1135.83,1112.55,1080.73,1085.95,965.29,1091.18,992.84,945.81,
663.62,1132.98,1106.55,1133.45,1111.27,1078.22,1085.77,963.98,1091.44,991.36,946.04,
664.03,1132.88,1108.07,1134.75,1112.28,1082.32,1086.53,966.22,1095.89,991.03,947.97,
664.44,1134.82,1106.58,1139.45,1107.97,1086.21,1091.30,966.29,1102.87,994.53,947.77,
664.85,1135.37,1107.50,1139.48,1105.22,1090.60,1092.42,968.61,1104.76,993.28,947.59,
665.27,1138.74,1105.44,1138.74,1104.54,1090.60,1091.05,970.47,1100.49,995.21,950.22,
665.68,1136.80,1102.76,1136.35,1105.42,1093.48,1089.95,974.14,1099.67,997.13,948.95,
666.09,1134.34,1101.39,1142.14,1104.86,1094.46,1089.69,973.96,1099.23,995.63,950.12,
666.51,1132.63,1102.51,1139.84,1108.87,1093.18,1090.21,971.01,1093.60,996.88,951.07,
666.92,1130.20,1104.08,1136.41,1109.05,1093.71,1089.98,973.06,1089.15,998.35,950.67,
667.33,1128.99,1105.12,1138.29,1105.53,1091.77,1085.30,972.44,1088.54,996.71,949.39,
667.75,1127.72,1101.70,1141.12,1105.25,1090.66,1085.15,970.05,1087.51,992.91,949.55,
668.16,1125.92,1097.49,1140.13,1105.95,1089.43,1085.20,973.03,1084.82,993.78,946.53,
668.57,1125.12,1095.56,1137.84,1103.05,1087.71,1085.46,971.34,1083.59,995.29,946.64,
668.99,1124.34,1096.29,1137.09,1101.39,1086.46,1082.82,966.63,1080.63,993.58,947.33,
669.40,1124.14,1096.09,1134.44,1100.71,1091.12,1084.02,967.56,1080.47,992.77,948.74,
669.81,1127.84,1097.03,1132.68,1099.80,1093.22,1084.91,968.94,1077.99,991.10,948.17,
670.23,1129.77,1099.70,1129.43,1099.36,1090.91,1083.14,969.63,1077.40,991.92,945.30,
670.64,1130.17,1096.50,1128.52,1098.15,1088.25,1079.34,968.77,1071.09,991.21,945.33,
671.05,1129.34,1095.10,1127.08,1097.36,1088.00,1079.92,967.50,1069.26,991.08,946.50,
671.46,1127.95,1093.39,1124.78,1096.56,1085.15,1079.76,964.68,1069.30,992.58,944.39,
671.88,1127.75,1093.10,1123.07,1094.97,1079.37,1077.81,959.82,1069.07,992.90,946.08,
672.29,1125.05,1092.67,1122.28,1094.83,1078.79,1077.56,959.13,1069.23,993.06,945.87,
672.70,1126.53,1093.51,1121.94,1091.98,1080.37,1077.92,959.00,1069.36,989.27,945.86,
673.12,1126.97,1093.53,1123.32,1091.40,1078.32,1077.11,957.02,1074.07,986.82,944.86,
673.53,1127.99,1091.91,1125.26,1094.03,1076.75,1077.66,958.79,1073.41,986.39,943.03,
673.94,1128.50,1090.35,1124.86,1095.19,1076.72,1076.72,958.33,1071.57,988.00,941.37,
674.35,1128.34,1091.41,1123.19,1093.52,1076.57,1076.57,956.68,1070.82,986.05,941.24,
674.77,1128.33,1091.01,1123.17,1091.32,1077.66,1076.15,955.70,1071.90,986.04,942.65,
675.18,1128.83,1091.66,1122.73,1091.05,1077.34,1075.51,956.99,1069.72,987.46,942.97,
675.59,1129.19,1093.02,1124.59,1092.40,1075.55,1073.71,956.31,1071.26,987.27,942.21,
676.01,1128.70,1092.87,1126.54,1093.80,1075.57,1071.56,955.10,1072.17,988.46,943.67,
676.42,1126.23,1089.76,1126.23,1093.50,1076.98,1072.00,953.23,1072.62,985.65,945.44,
676.83,1125.08,1090.43,1127.29,1093.90,1076.58,1073.74,954.68,1073.11,986.81,943.03,
677.24,1122.69,1090.53,1127.15,1093.71,1074.60,1070.14,953.89,1072.37,986.38,942.74,
677.66,1120.38,1089.47,1124.89,1094.30,1074.65,1071.11,953.89,1072.72,984.16,942.62,
678.07,1119.31,1089.04,1121.59,1093.92,1077.00,1072.12,954.95,1072.12,981.63,940.95,
678.48,1121.27,1089.38,1123.57,1093.00,1075.90,1072.29,954.60,1071.30,981.23,940.14,
678.89,1121.29,1088.11,1125.94,1096.07,1075.16,1071.18,955.70,1070.52,982.91,938.45,
679.31,1120.00,1085.21,1125.02,1095.58,1076.51,1073.17,957.08,1067.48,982.51,938.68,
679.72,1117.17,1084.80,1119.20,1093.23,1079.07,1073.34,957.34,1066.59,983.30,937.10,
680.13,1115.19,1084.22,1121.32,1089.67,1078.44,1070.61,956.61,1067.21,982.47,938.91,
680.55,1114.11,1083.53,1120.30,1088.34,1075.62,1071.16,955.00,1065.31,983.87,939.88,
680.96,1111.30,1083.87,1114.77,1085.95,1075.54,1071.02,955.07,1062.69,980.07,936.32,
681.37,1110.89,1080.73,1111.60,1082.83,1075.47,1067.05,951.99,1061.08,974.09,934.46,
681.78,1106.68,1072.30,1107.04,1077.26,1072.65,1064.50,947.52,1057.06,969.15,930.86,
682.20,1102.21,1065.29,1101.49,1071.74,1065.29,1059.91,945.57,1050.95,964.57,923.71,
682.61,1097.10,1057.94,1092.75,1066.28,1059.39,1055.77,939.39,1044.89,961.14,916.18,
683.02,1086.43,1053.04,1083.13,1058.18,1049.74,1045.70,930.49,1040.20,956.91,910.68,
683.43,1079.31,1042.90,1076.71,1049.95,1040.67,1037.69,922.89,1031.75,950.38,902.46,
683.85,1071.57,1037.73,1070.06,1039.23,1027.57,1027.57,913.65,1020.43,941.85,895.23,
684.26,1062.11,1028.62,1061.34,1028.62,1015.30,1018.34,904.94,1014.16,930.82,884.77,
684.67,1052.26,1017.59,1049.95,1020.68,1004.88,1006.04,895.50,1005.27,919.76,875.08,
685.08,1039.87,1005.58,1037.92,1007.14,992.73,991.17,884.41,991.17,908.57,865.32,
685.50,1029.73,993.46,1028.15,995.04,977.69,977.30,873.22,980.84,897.27,856.27,
685.91,1019.18,984.49,1017.99,985.29,963.76,967.35,860.88,972.53,885.21,850.12,
686.32,1006.37,976.54,1002.74,976.54,958.00,958.00,852.41,965.66,877.00,839.11,
686.73,997.79,968.47,992.90,968.87,949.73,948.10,844.66,958.69,866.65,832.03,
687.15,991.65,959.13,988.76,965.30,940.19,942.25,836.46,953.77,858.68,824.52,
687.56,985.97,952.67,980.14,959.33,930.61,941.85,833.22,949.76,855.28,817.82,
687.97,983.38,951.06,976.66,955.26,929.66,938.89,831.03,946.86,856.63,814.66,
688.38,980.99,951.02,972.97,953.55,927.38,936.25,828.19,944.69,856.47,814.26,
688.79,981.40,950.47,975.89,954.71,926.74,934.37,828.01,941.99,855.55,816.56,
689.21,984.82,953.80,976.74,956.35,930.01,938.51,830.17,940.21,854.39,818.27,
689.62,989.65,958.17,977.31,958.59,939.45,942.42,833.08,945.40,855.20,821.16,
690.03,996.94,961.56,984.58,964.97,949.63,944.09,840.94,950.48,860.55,829.01,
690.44,1003.27,965.72,991.75,970.84,955.05,950.35,845.80,949.07,865.01,834.28,
690.86,1007.58,969.53,995.18,973.81,958.84,956.28,851.12,952.00,870.35,835.73,
691.27,1013.95,975.33,1000.64,980.05,969.75,966.75,855.61,962.03,877.92,841.45,
691.68,1017.28,984.08,1004.78,985.80,978.04,972.00,860.31,965.10,884.89,848.67,
692.09,1023.39,988.65,1009.93,991.26,983.44,977.80,866.21,970.42,889.22,851.88,
692.50,1031.44,993.76,1016.10,995.95,987.19,986.31,868.88,972.29,889.91,855.30,
692.92,1037.09,996.75,1024.68,1000.30,992.32,990.55,875.32,979.47,894.82,856.70,
693.33,1042.25,999.70,1027.92,1001.94,998.36,990.30,880.56,980.89,902.06,863.54,
693.74,1044.17,1000.70,1034.21,1006.59,1001.16,991.19,883.88,981.69,906.07,866.67,
694.15,1045.53,1003.31,1039.57,1010.19,1002.85,995.05,886.73,984.95,906.92,869.75,
694.57,1045.14,1006.90,1042.34,1014.36,1004.57,998.97,888.91,987.78,908.03,873.05,
694.98,1047.16,1012.03,1040.99,1012.51,1006.81,1000.64,891.94,990.20,912.82,873.90,
695.39,1052.10,1012.92,1046.78,1015.34,1010.01,1000.34,892.95,992.12,911.34,882.31,
695.80,1052.61,1010.17,1049.16,1016.59,1007.71,1006.23,890.75,993.89,909.50,881.87,
696.21,1050.80,1010.96,1049.79,1017.01,1008.44,1006.93,894.49,996.34,912.64,878.86,
696.63,1053.16,1011.42,1050.07,1018.12,1009.88,1008.85,892.40,1000.09,914.56,880.55,
697.04,1050.71,1015.46,1050.71,1015.46,1011.25,1009.68,894.45,999.15,913.92,886.03,
697.45,1051.13,1014.13,1051.67,1015.20,1008.23,1010.91,895.61,1001.26,910.09,889.17,
697.86,1056.61,1013.49,1050.60,1016.76,1010.76,1012.40,897.24,1002.03,911.43,887.96,
698.27,1058.17,1016.02,1049.29,1017.13,1011.58,1012.13,897.89,1005.48,911.20,887.91,
698.69,1058.75,1014.36,1050.32,1014.92,1008.18,1007.05,902.53,1007.61,914.89,891.29,
699.10,1057.46,1013.73,1048.37,1016.00,1009.18,1007.48,900.71,1001.80,914.91,891.62,
699.51,1054.94,1013.64,1046.91,1018.23,1005.04,1005.61,897.76,1003.89,913.82,888.01,
699.92,1051.59,1015.69,1045.22,1016.85,1002.37,1004.11,894.66,1004.69,916.09,888.87,
700.33,1049.11,1019.91,1039.77,1013.48,998.88,1003.55,894.90,1001.80,912.43,886.72,
700.75,1052.65,1020.25,1039.69,1010.82,1003.16,1004.93,894.19,1001.99,911.86,886.53,
701.16,1054.25,1016.83,1044.74,1015.64,1005.54,1008.51,889.13,1009.70,906.36,887.94,
701.57,1051.32,1016.60,1046.53,1017.20,1005.82,1010.61,895.66,1005.82,912.42,877.70,
701.98,1055.18,1019.64,1045.54,1016.63,1007.00,1009.40,899.19,1000.37,915.45,877.51,
702.39,1053.63,1020.95,1041.53,1016.11,1009.45,1012.48,893.86,999.17,915.04,879.94,
702.80,1052.30,1017.59,1044.39,1018.81,1010.89,1010.89,896.41,1003.58,916.50,884.23,
703.22,1054.57,1020.89,1046.00,1023.95,1014.77,1013.54,897.18,1004.97,921.07,884.32,
703.63,1059.05,1028.88,1044.89,1027.03,1015.33,1012.87,897.73,1004.25,921.13,884.18,
704.04,1059.50,1029.14,1050.21,1028.52,1016.75,1012.41,899.65,1007.46,923.81,889.12,
704.45,1056.28,1027.01,1059.39,1030.74,1017.04,1016.42,901.20,1005.83,929.85,893.10,
704.86,1055.00,1028.10,1060.64,1036.86,1014.96,1014.33,899.82,1006.20,933.61,891.06,
705.27,1056.54,1028.86,1059.05,1039.56,1018.17,1015.66,899.31,1006.85,934.53,892.39,
705.69,1052.97,1031.48,1060.56,1039.07,1018.84,1020.10,901.28,1007.46,934.15,894.96,
706.10,1054.28,1033.34,1058.73,1037.78,1022.55,1021.28,901.95,1007.31,929.24,894.33,
706.51,1057.31,1029.91,1063.05,1040.74,1026.08,1021.62,898.62,1010.79,930.48,894.79,
706.92,1060.15,1026.20,1064.64,1039.66,1024.92,1019.80,903.21,1010.19,928.84,889.12,
707.33,1057.42,1031.71,1061.28,1037.49,1024.64,1020.14,907.65,1006.00,933.36,888.36,
707.74,1056.68,1028.94,1057.32,1036.03,1023.77,1017.97,903.14,1008.94,931.53,890.88,
708.16,1053.20,1027.25,1060.33,1036.98,1024.01,1016.88,904.04,1012.34,932.57,893.01,
708.57,1052.03,1028.56,1060.50,1039.65,1018.14,1015.53,904.07,1007.71,932.10,892.33,
708.98,1049.71,1038.58,1054.29,1040.54,1017.64,1016.33,905.73,1004.55,931.91,891.33,
709.39,1053.23,1036.14,1055.20,1039.43,1015.12,1012.49,903.42,1010.52,932.99,894.22,
709.80,1051.53,1034.38,1057.46,1036.35,1014.59,1012.61,903.10,1010.63,932.13,891.23,
710.21,1048.87,1034.31,1056.15,1034.31,1010.49,1013.13,906.59,1001.22,931.08,885.42,
710.63,1053.65,1031.74,1049.66,1031.74,1015.14,1009.17,902.94,998.54,929.49,883.02,
711.04,1049.41,1030.74,1045.41,1028.07,1012.74,1009.40,901.40,1000.07,924.06,881.39,
711.45,1043.19,1030.46,1044.52,1024.44,1006.36,1006.36,900.57,1001.00,922.66,877.80,
711.86,1043.97,1025.15,1041.28,1019.10,1002.97,1002.97,899.44,994.23,917.59,872.55,
712.27,1042.62,1018.97,1038.56,1017.61,1001.40,1002.75,900.04,994.64,916.93,870.99,
712.68,1037.26,1013.50,1034.54,1012.14,995.17,995.17,900.14,987.70,912.35,868.91,
713.09,1027.69,1007.94,1030.41,1005.21,988.87,986.82,891.48,982.74,914.63,866.96,
713.51,1021.07,994.39,1025.85,996.45,977.98,977.98,884.29,971.82,906.85,864.45,
713.92,1010.87,988.19,1018.43,991.63,966.89,971.01,876.86,967.57,898.85,859.68,
714.33,997.36,987.02,1005.64,982.88,957.36,957.36,868.38,960.81,891.83,849.76,
714.74,989.21,978.83,994.06,970.52,949.06,943.52,855.61,954.60,879.84,839.69,
715.15,980.69,961.23,990.42,953.59,938.99,935.52,840.99,948.72,859.76,828.48,
715.56,970.51,947.47,978.19,942.59,927.92,927.92,837.16,939.09,849.03,811.32,
715.97,960.42,934.50,967.43,932.40,915.59,915.59,825.22,933.10,842.03,806.31,
716.38,946.74,925.66,954.47,919.33,903.87,901.06,812.50,929.87,830.07,796.33,
716.80,933.40,917.16,948.94,908.69,891.04,892.45,803.49,919.99,817.61,788.66,
717.21,925.71,911.53,935.63,898.06,883.89,887.43,793.16,907.28,813.01,779.69,
717.62,924.72,906.93,927.56,887.02,884.17,881.33,786.72,902.67,803.79,776.05,
718.03,916.91,900.49,929.05,881.92,881.21,869.78,780.52,900.49,799.09,775.52,
718.44,910.85,895.82,923.03,876.48,875.77,865.02,771.93,892.24,794.85,774.80,
718.85,907.86,887.06,916.47,873.44,869.85,861.97,766.59,886.35,795.27,772.33,
719.26,913.51,886.94,912.79,873.29,868.26,861.08,764.13,884.78,790.70,771.31,
719.67,908.84,889.45,911.72,875.08,869.33,858.55,760.84,885.85,788.14,766.59,
720.08,910.42,889.62,906.84,873.83,869.53,863.07,761.91,878.14,784.87,765.50,
720.50,917.99,882.88,906.53,873.56,877.86,867.83,761.05,881.44,778.25,766.07,
720.91,921.07,880.93,918.92,877.34,878.78,874.48,769.11,883.08,784.16,762.66,
721.32,922.25,883.58,920.10,885.73,881.44,873.56,775.46,881.44,794.08,764.01,
721.73,919.74,886.10,919.74,888.25,883.24,875.36,776.59,876.80,795.20,770.15,
722.14,920.93,886.50,924.51,895.11,887.93,877.18,780.35,867.13,796.85,768.87,
722.55,924.76,888.81,926.20,900.31,888.09,885.21,780.94,865.08,802.52,773.03,
722.96,922.84,894.03,914.92,902.67,895.47,883.94,784.53,866.65,805.42,775.16,
723.37,927.68,893.75,912.52,905.30,895.91,881.47,787.62,867.76,802.78,781.12,
723.78,925.94,891.21,912.92,909.30,890.49,885.43,784.88,869.51,805.13,782.71,
724.19,926.43,888.77,911.22,906.15,888.77,883.70,785.91,863.42,806.92,778.67,
724.61,927.12,891.55,910.42,907.52,887.19,881.38,785.55,860.33,813.14,773.21,
725.02,926.24,897.09,907.29,912.40,883.97,879.60,784.14,860.65,807.46,771.75,
725.43,918.45,897.21,904.53,911.12,878.16,880.36,785.88,861.32,803.46,769.77,
725.84,919.16,896.33,908.11,908.11,878.65,879.39,789.53,860.24,800.58,766.70,
726.25,922.04,896.06,913.13,907.19,882.69,873.79,788.41,870.82,800.29,764.66,
726.66,918.07,891.16,912.09,905.36,873.22,870.97,790.23,867.98,803.69,769.30,
727.07,918.95,891.11,908.42,910.68,876.06,873.80,790.26,864.01,807.57,771.44,
727.48,918.40,892.63,909.31,909.31,879.75,874.45,788.06,866.11,810.80,771.39,
727.89,921.04,891.31,911.89,911.13,882.16,874.53,789.14,875.29,814.30,776.18,
728.30,918.92,894.42,907.44,910.50,879.87,878.34,793.34,886.76,816.31,779.55,
728.71,923.02,899.96,905.34,913.03,885.36,879.98,795.44,889.97,817.73,783.14,
729.12,929.94,898.30,922.22,916.82,891.35,887.49,794.88,902.15,819.58,787.17,
729.54,934.98,898.58,934.98,920.27,896.25,892.38,803.30,904.77,829.63,785.48,
729.95,942.07,903.98,938.18,923.41,901.65,895.43,808.37,907.09,830.92,789.72,
730.36,945.92,914.70,937.33,930.31,904.55,906.89,811.68,912.36,834.31,792.95,
730.77,948.75,914.28,951.88,931.52,909.58,911.15,815.57,922.11,831.23,797.55,
731.18,950.31,919.66,955.81,933.02,914.94,914.15,819.04,925.16,835.55,800.97,
731.59,954.11,927.31,955.69,935.19,922.57,921.00,823.22,932.82,836.62,803.51,
732.00,963.62,927.20,962.04,941.45,927.20,918.49,823.47,939.87,844.85,809.22,
732.41,964.65,933.71,962.27,947.99,930.53,927.36,829.79,940.05,855.96,813.92,
732.82,966.10,941.45,968.49,953.38,935.09,931.11,833.31,944.63,861.94,819.79,
733.23,969.90,945.99,966.71,945.20,935.63,937.23,836.01,953.17,863.91,824.06,
733.64,971.22,952.83,969.62,945.64,935.25,943.24,841.72,955.23,867.30,830.53,
734.05,980.16,962.52,971.34,950.50,944.89,940.08,840.71,949.70,868.76,831.89,
734.46,987.84,966.14,974.98,951.67,950.06,942.02,839.14,955.69,865.66,835.92,
734.87,990.45,969.48,978.35,952.54,946.90,944.48,846.08,960.61,867.05,832.37,
735.28,994.34,970.08,980.59,951.49,942.60,945.02,848.82,953.92,871.46,829.42,
735.69,990.35,971.71,984.68,951.45,945.78,944.97,846.91,954.69,867.17,832.32,
736.10,987.52,970.45,987.52,953.38,945.25,943.63,846.09,950.94,874.54,831.46,
736.51,985.94,966.40,994.90,953.37,929.76,940.35,845.09,951.74,875.21,836.14,
736.93,987.15,970.82,989.60,954.49,933.26,942.24,848.34,948.77,874.47,834.46,
737.34,990.54,971.71,993.82,955.34,941.43,938.15,850.56,950.43,876.75,839.10,
737.75,992.08,969.93,996.19,955.98,941.21,941.21,847.66,951.87,882.12,841.10,
738.16,989.07,974.28,994.00,955.39,939.78,949.64,852.70,947.99,883.10,845.31,
738.57,995.18,972.95,996.82,953.20,940.85,954.02,847.84,944.14,876.65,845.37,
738.98,994.79,976.63,993.14,955.99,945.26,956.82,848.67,946.09,878.39,849.50,
739.39,992.98,980.57,1000.43,965.67,948.29,951.60,849.82,946.64,873.82,849.82,
