Date,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,
758.65,88.31,122.51,61.54,66.93,59.49,76.59,103.92,142.96,147.98,148.73,166.94,
759.06,83.12,113.69,57.03,60.94,54.79,71.75,96.36,133.26,138.29,138.66,155.62,
759.47,77.03,105.45,51.60,56.84,50.86,67.50,90.87,123.96,129.38,129.38,143.97,
759.88,71.11,98.32,48.03,52.72,48.60,62.29,84.43,115.39,121.40,120.65,135.28,
760.29,65.66,91.06,45.53,49.29,45.34,58.51,78.64,107.99,114.95,113.26,127.94,
760.70,60.86,84.60,41.64,46.54,41.08,56.15,74.24,101.37,107.97,107.03,119.84,
761.11,57.81,78.97,38.92,44.02,37.97,51.57,71.41,97.10,101.64,102.20,113.92,
761.52,55.85,75.73,38.05,42.03,36.92,49.22,69.48,94.47,98.26,98.63,111.32,
761.92,55.06,74.23,36.83,40.82,35.88,49.55,68.54,93.41,96.83,97.59,109.55,
762.33,54.60,74.01,36.91,41.66,35.58,49.65,68.68,94.17,96.65,98.17,110.15,
762.74,57.47,77.32,38.76,42.96,36.66,51.36,70.45,96.79,100.04,99.09,114.17,
763.15,59.66,81.84,40.92,44.17,39.20,54.31,72.67,99.44,105.17,103.07,119.32,
763.56,61.32,86.23,42.73,47.91,40.43,57.10,77.42,105.01,110.95,110.18,125.51,
763.97,65.98,93.11,46.56,51.56,43.09,60.79,83.49,112.73,117.93,117.93,132.74,
764.38,71.79,100.54,49.59,54.61,46.70,65.42,88.96,121.19,125.43,125.24,140.87,
764.79,77.00,107.95,51.66,58.81,50.88,70.23,95.57,128.46,134.07,132.52,147.81,
765.20,81.76,115.56,55.35,62.73,55.74,74.77,100.99,136.14,142.74,140.61,156.92,
765.61,86.84,122.47,59.97,66.98,60.16,79.25,105.53,145.45,152.26,148.76,167.45,
766.02,91.84,129.86,63.76,70.58,63.17,84.43,111.14,152.48,160.47,155.99,176.46,
766.43,97.54,137.03,66.85,74.48,65.29,87.18,116.90,160.10,167.53,165.18,185.12,
766.83,103.42,144.04,71.82,78.30,69.27,90.66,122.84,168.76,174.65,173.86,194.86,
767.24,108.56,150.45,75.32,81.22,73.55,95.58,127.44,175.62,181.13,180.93,202.37,
767.65,113.16,156.34,77.87,83.99,74.92,99.17,131.70,181.38,187.69,186.90,208.39,
768.06,117.42,162.89,80.85,87.18,78.28,102.59,135.41,186.80,193.13,191.75,214.08,
768.47,120.80,168.33,83.97,89.12,82.38,104.96,137.64,190.71,198.83,196.06,220.02,
768.88,121.29,172.11,86.16,92.11,83.58,107.60,140.75,193.95,203.08,200.90,224.52,
769.29,124.15,175.56,88.08,94.86,84.69,109.80,144.48,198.28,206.25,205.66,227.97,
769.70,127.59,177.99,89.40,96.00,86.80,111.40,146.99,201.79,208.79,208.19,230.19,
770.11,130.15,181.09,89.44,97.26,88.44,113.30,149.20,203.95,211.77,209.56,231.62,
770.52,131.17,182.68,89.93,98.18,89.93,114.88,150.49,205.41,214.46,212.45,233.17,
770.92,131.69,182.92,91.56,99.22,90.95,115.76,150.65,208.33,215.59,213.77,236.36,
771.33,132.66,184.75,93.28,99.95,90.86,116.91,150.83,209.59,217.26,213.42,238.66,
771.74,132.68,185.67,93.64,99.10,90.00,116.30,150.48,208.32,216.82,214.99,238.66,
772.15,132.87,186.02,94.12,100.01,90.07,115.63,152.14,209.95,216.44,217.25,239.37,
772.56,134.29,187.19,94.81,99.49,91.15,116.38,152.19,210.59,216.49,216.69,240.29,
772.97,134.90,187.67,94.14,99.24,89.86,117.17,151.61,210.29,217.63,216.61,239.43,
773.38,135.33,188.90,93.22,99.56,90.15,117.55,152.51,210.16,218.13,215.88,237.75,
773.79,135.39,189.75,93.75,99.90,92.31,117.34,151.80,209.65,219.09,216.01,238.78,
774.19,134.53,189.66,94.21,100.18,92.36,117.46,151.81,209.61,220.93,216.40,239.85,
774.60,134.34,189.23,93.07,100.70,91.41,118.65,153.32,210.69,221.00,217.91,239.58,
775.01,135.73,188.90,92.28,100.35,91.04,116.90,154.14,211.87,220.76,217.87,239.18,
775.42,136.76,189.47,92.97,99.82,91.10,117.04,154.19,212.29,221.01,217.48,240.93,
775.83,136.54,189.41,93.04,99.49,91.37,117.81,153.61,211.89,221.46,218.55,240.82,
776.24,136.03,188.39,93.26,100.14,91.59,117.46,152.92,212.80,219.89,218.64,241.80,
776.65,137.50,190.23,94.59,99.62,91.45,116.99,152.35,212.83,220.79,216.60,242.34,
777.05,136.98,190.89,94.61,98.38,90.83,116.63,150.82,210.61,220.68,217.11,243.12,
777.46,135.44,190.33,93.80,99.69,90.43,115.67,151.84,210.31,220.19,218.72,242.27,
777.87,136.88,190.46,94.07,100.19,90.48,115.79,152.70,211.55,219.99,218.72,242.55,
778.28,137.34,190.80,93.39,100.15,90.22,116.21,152.13,211.29,219.96,217.63,241.51,
778.69,137.17,190.72,91.02,100.55,90.38,116.42,153.04,210.62,220.14,216.97,240.25,
779.10,136.12,190.91,91.10,100.87,92.38,115.95,152.69,210.66,220.22,216.61,240.18,
779.50,135.66,190.18,92.00,101.37,92.21,115.85,151.63,211.69,221.70,216.59,241.93,
779.91,134.81,190.06,91.08,101.32,90.66,116.47,152.09,211.61,220.99,216.94,241.68,
780.32,135.22,189.35,90.93,100.77,89.43,114.90,152.77,212.03,219.95,217.81,241.99,
780.73,136.16,189.42,92.35,100.72,89.77,113.82,152.70,212.83,219.70,217.99,242.90,
781.14,135.89,189.08,92.82,100.57,90.45,114.57,151.61,212.34,219.23,219.02,242.27,
781.55,135.06,187.71,91.91,100.33,90.40,114.57,150.81,212.73,218.56,218.34,241.21,
781.95,136.01,188.77,91.90,100.11,90.38,113.74,150.50,213.42,218.61,216.66,241.53,
782.36,135.40,188.91,92.72,99.22,90.77,113.52,148.83,211.01,219.03,215.78,241.77,
782.77,132.93,187.58,91.94,100.62,89.56,113.20,149.19,210.13,217.94,216.85,241.57,
783.18,133.47,186.73,91.73,101.51,88.91,113.47,150.64,211.07,217.81,217.38,240.42,
783.59,135.07,186.27,91.50,100.43,88.88,113.07,150.54,211.54,216.76,216.55,239.64,
784.00,134.23,185.96,90.58,100.18,89.05,113.93,151.47,210.62,217.17,215.20,237.90,
784.40,133.75,185.63,90.41,99.60,90.41,113.61,151.26,210.14,217.37,216.49,237.29,
784.81,132.66,183.97,91.66,99.11,90.78,113.36,149.98,211.38,217.30,215.54,237.91,
785.22,132.07,183.19,91.71,98.73,89.07,113.86,149.63,210.40,217.64,213.69,238.48,
785.63,131.53,182.26,91.79,97.28,87.62,112.65,149.54,208.61,215.42,214.10,237.15,
786.04,131.90,181.36,92.11,97.61,88.15,111.46,149.71,209.06,214.12,213.68,237.20,
786.44,132.03,180.36,91.61,97.10,88.53,111.60,148.06,208.47,212.65,212.21,236.59,
786.85,131.43,179.71,89.96,96.11,86.89,112.13,146.57,206.48,211.96,210.65,234.56,
787.26,131.36,179.91,88.97,95.77,87.21,112.03,146.74,205.61,210.88,208.24,233.73,
787.67,130.78,179.88,89.39,94.89,87.85,111.19,145.09,203.00,210.93,207.18,233.60,
788.08,127.99,178.83,89.52,95.27,85.99,111.19,144.56,202.26,212.20,207.34,233.42,
788.48,126.96,178.01,87.67,95.22,84.35,112.09,145.83,203.09,211.09,208.20,231.73,
788.89,127.81,177.10,86.54,94.57,84.31,109.96,146.10,202.98,210.11,207.21,229.97,
789.30,127.80,177.21,86.92,93.66,84.45,110.28,146.22,202.82,209.78,206.19,229.77,
789.71,127.37,176.69,86.20,92.76,85.29,110.63,145.70,202.26,209.73,207.24,228.73,
790.12,126.07,175.00,86.02,93.30,85.34,110.14,144.05,202.99,208.45,205.95,229.16,
790.52,126.83,175.36,86.54,93.18,84.25,109.66,143.08,203.07,208.33,203.52,230.31,
790.93,126.65,175.01,85.89,91.65,83.13,109.61,141.85,200.57,207.48,204.49,230.05,
791.34,127.17,174.66,85.71,93.12,83.86,108.41,142.46,201.07,205.70,205.47,229.10,
791.75,127.78,174.80,85.65,93.33,84.26,108.70,142.21,201.80,205.29,204.59,229.49,
792.15,127.94,175.19,85.14,92.62,83.27,108.99,141.27,200.68,205.13,204.42,227.81,
792.56,127.64,175.83,83.45,92.85,83.68,109.54,142.92,199.80,205.21,203.33,225.66,
792.97,127.05,176.88,84.54,93.28,85.49,108.39,141.93,199.55,205.93,202.86,226.23,
793.38,125.58,177.23,85.53,93.83,84.35,108.52,141.69,200.21,207.79,204.00,226.75,
793.78,124.96,176.89,84.41,95.08,82.75,109.31,143.22,200.84,207.48,204.87,225.73,
794.19,126.00,176.45,84.32,94.98,83.37,107.77,144.00,200.85,205.35,205.11,225.72,
794.60,127.63,177.13,85.96,94.72,83.83,106.80,144.45,201.28,206.25,205.30,227.80,
795.01,126.95,176.83,86.52,94.33,84.87,108.04,143.50,201.65,206.38,207.09,228.13,
795.42,125.98,175.33,85.79,95.19,84.61,108.11,143.13,202.13,204.95,206.83,227.28,
795.82,126.84,176.83,87.13,94.37,84.79,108.15,142.26,201.59,204.63,204.16,227.99,
796.23,126.80,177.88,87.32,93.12,84.30,107.75,140.73,199.48,205.29,204.59,228.28,
796.64,124.34,177.63,86.97,95.04,83.28,107.27,141.87,199.31,205.31,206.23,227.46,
797.05,124.92,177.87,87.33,95.35,83.43,107.27,143.25,199.87,204.68,205.83,226.92,
797.45,124.70,177.72,87.15,94.21,82.37,107.40,142.90,199.11,204.80,205.25,226.64,
797.86,124.59,177.50,85.70,94.52,82.53,107.63,144.03,198.30,204.86,204.63,224.76,
798.27,123.93,177.91,85.92,94.91,84.34,107.73,143.95,198.15,205.57,204.22,224.92,
798.67,122.71,177.02,86.72,94.99,84.49,107.73,143.27,199.37,206.30,204.51,226.64,
799.08,122.39,176.15,86.41,94.85,83.08,108.18,143.72,199.03,206.36,204.80,227.68,
799.49,123.47,175.60,86.58,94.53,82.83,107.35,144.45,199.23,205.19,205.41,227.72,
799.90,124.75,175.26,87.19,94.00,83.68,106.96,144.73,199.86,204.47,205.35,228.63,
800.30,124.49,175.17,86.71,93.04,84.53,107.68,144.15,200.28,204.65,205.74,228.24,
800.71,124.02,174.63,85.79,92.74,83.84,108.38,143.57,200.26,203.95,205.25,226.97,
801.12,125.71,175.60,85.75,93.09,84.24,108.43,143.20,200.22,203.46,203.03,226.58,
801.53,125.95,177.11,86.40,91.99,84.69,107.90,141.00,198.17,204.41,202.69,227.19,
801.93,123.52,176.19,86.06,93.13,83.92,107.90,141.08,198.67,204.88,204.23,227.35,
802.34,124.56,175.75,85.32,93.85,83.61,108.78,142.90,199.43,204.54,204.76,227.15,
802.75,125.71,174.55,84.94,93.01,83.88,108.08,142.91,199.18,203.42,203.64,226.57,
803.15,125.72,175.04,84.87,92.92,83.82,108.79,143.71,199.38,204.25,203.40,226.47,
803.56,125.81,175.20,84.22,92.46,85.28,109.13,143.33,200.32,205.60,204.33,226.07,
803.97,124.47,175.06,85.01,92.78,86.48,108.73,141.89,201.09,205.49,204.03,226.90,
804.38,124.68,175.34,85.69,92.57,85.69,108.83,142.40,201.40,205.78,203.28,227.46,
804.78,124.83,175.22,86.26,91.86,84.60,108.66,142.87,200.93,204.87,204.87,227.27,
805.19,125.55,174.83,86.38,92.36,85.56,108.24,143.70,200.81,203.90,205.13,226.16,
805.60,125.74,174.89,86.21,92.15,86.21,108.74,143.14,200.28,203.56,204.78,226.29,
806.00,124.93,174.17,85.66,91.77,84.65,108.86,142.43,199.61,203.68,203.88,225.45,
806.41,126.02,174.57,85.16,92.44,84.56,109.03,142.21,198.65,203.50,202.69,223.53,
806.82,125.32,175.01,85.90,92.74,86.10,108.23,141.02,196.94,203.38,201.77,224.10,
807.22,122.70,174.54,85.67,92.88,84.47,107.89,140.92,196.16,203.37,202.17,224.38,
807.63,122.04,172.81,84.61,93.57,83.02,108.30,142.35,195.70,202.07,202.27,223.37,
808.04,122.87,171.55,83.89,92.60,82.90,106.25,142.86,194.50,200.63,201.03,222.00,
808.44,122.42,171.23,84.43,91.72,82.47,105.30,141.91,194.06,199.97,199.18,221.62,
808.85,121.40,170.04,83.75,90.81,82.18,104.93,140.62,192.99,199.66,199.85,220.64,
809.26,120.02,167.84,83.14,90.75,82.36,103.82,139.15,192.04,197.11,197.89,219.36,
809.67,118.49,166.46,83.13,89.54,81.00,102.75,137.52,190.16,195.02,194.82,218.33,
810.07,117.34,163.81,82.49,87.33,79.00,101.08,135.54,187.63,193.25,193.83,216.67,
810.48,115.97,161.00,80.60,87.17,77.70,99.15,134.33,184.97,190.58,192.90,214.35,
810.89,115.47,158.85,79.42,85.98,76.92,97.93,132.63,182.36,188.15,190.08,211.09,
811.29,113.82,156.70,77.87,84.21,74.22,96.71,129.78,179.96,185.92,187.08,207.84,
811.70,112.29,154.33,75.63,83.31,73.33,95.98,128.42,176.79,183.31,184.27,203.47,
812.11,110.20,152.37,74.94,82.41,73.60,93.72,125.92,173.45,180.54,180.92,200.47,
812.51,106.51,149.16,73.81,81.46,72.28,92.17,123.53,171.15,178.23,178.23,198.50,
812.92,104.21,145.35,71.63,80.01,69.72,91.63,122.88,168.79,175.26,176.22,195.46,
813.32,102.88,142.18,70.42,78.02,68.72,89.22,121.68,166.47,172.74,173.50,191.72,
813.73,102.03,140.65,70.04,76.66,67.77,87.27,119.82,164.69,170.74,170.37,189.86,
814.14,99.64,138.14,68.69,74.92,67.18,86.81,116.81,162.10,168.90,168.90,187.01,
814.54,97.57,135.16,67.30,73.88,66.36,85.53,115.05,160.35,166.18,166.75,183.85,
814.95,97.19,134.45,66.85,72.66,65.35,84.46,113.29,158.61,163.85,162.92,181.64,
815.36,95.84,133.32,66.19,70.86,63.77,83.54,110.76,155.70,162.41,161.29,179.94,
815.76,95.15,131.76,65.60,71.55,62.63,82.88,110.39,154.24,161.31,161.12,178.40,
816.17,95.74,131.29,65.18,71.11,62.03,83.15,110.55,153.33,160.18,159.99,176.48,
816.58,95.50,131.26,65.08,70.61,61.39,83.14,109.32,152.65,159.84,158.73,175.14,
816.98,94.96,131.70,63.74,71.08,61.71,83.02,110.02,152.63,160.16,157.78,174.68,
817.39,94.50,132.23,63.37,71.06,63.18,83.15,110.07,152.74,160.80,158.24,174.35,
817.79,93.35,132.19,64.00,71.29,63.63,83.32,109.22,154.07,160.63,158.26,175.04,
818.20,93.28,132.30,64.43,71.50,63.16,83.85,109.43,154.44,160.79,158.80,176.04,
818.61,94.34,132.47,65.06,71.21,62.17,83.68,110.42,154.52,160.67,160.31,176.39,
819.01,95.80,133.62,65.55,71.31,63.03,83.20,110.75,155.05,160.81,160.63,176.84,
819.42,96.21,133.47,65.93,71.12,63.60,83.67,110.00,154.97,160.70,160.52,177.18,
819.83,95.72,132.79,65.42,71.48,62.92,84.13,109.44,155.25,160.24,160.60,176.64,
820.23,97.67,134.25,65.70,71.56,63.57,84.35,110.28,155.56,160.53,159.29,176.16,
820.64,97.77,134.72,66.12,71.25,64.18,83.80,109.26,153.99,161.06,159.11,176.97,
821.04,96.76,134.59,66.68,72.31,63.69,84.09,109.96,154.11,161.85,160.45,177.86,
821.45,97.78,135.98,66.59,73.42,63.78,85.34,111.80,155.25,162.44,161.91,178.21,
821.86,98.22,136.60,66.47,73.10,64.72,85.66,112.52,156.14,162.77,162.07,178.47,
822.26,98.30,137.73,66.87,73.47,65.48,85.97,113.58,156.66,163.26,162.21,180.28,
822.67,98.67,139.00,66.82,73.74,66.47,86.73,114.08,157.53,164.10,164.10,180.72,
823.07,98.76,139.09,68.25,73.94,66.88,87.39,113.59,158.92,164.26,164.78,182.19,
823.48,98.48,139.14,69.14,74.12,66.57,87.67,113.92,159.90,164.71,164.36,183.58,
823.89,99.23,139.19,69.68,73.10,65.92,87.44,114.77,159.52,165.32,165.32,184.62,
824.29,100.39,139.69,69.42,73.51,65.85,87.46,116.04,160.28,165.73,165.90,185.29,
824.70,100.58,139.69,69.76,73.49,66.88,87.71,115.82,160.69,166.28,165.43,185.58,
825.10,100.23,139.48,69.74,73.28,65.86,88.27,115.73,160.87,167.10,165.76,185.30,
825.51,101.53,141.30,69.64,73.34,66.46,89.11,116.30,161.10,167.82,165.47,184.93,
825.91,101.75,142.34,70.17,73.34,68.33,89.05,116.11,160.39,168.74,165.73,185.95,
826.32,100.23,142.12,70.48,74.47,67.98,89.59,116.02,161.07,168.88,167.38,187.33,
826.73,100.13,142.50,70.34,75.47,67.36,91.36,117.84,162.36,169.47,168.81,187.68,
827.13,101.20,142.58,70.05,75.49,67.58,91.15,118.68,163.35,169.44,169.28,187.90,
827.54,101.78,142.66,70.76,75.35,67.97,90.95,118.69,163.68,169.75,169.26,188.79,
827.94,101.72,142.77,70.81,75.23,68.19,90.93,118.40,163.70,170.08,170.57,189.05,
828.35,101.49,142.05,71.19,75.59,68.42,90.57,117.45,164.53,170.07,170.07,188.47,
828.75,101.73,142.14,71.39,75.29,68.15,90.38,116.99,164.53,169.88,168.75,189.03,
829.16,101.79,141.54,71.74,74.16,67.70,89.35,117.14,163.52,169.82,169.17,189.37,
829.57,102.25,141.70,71.17,75.04,67.47,88.88,117.87,163.76,169.39,169.72,189.36,
829.97,103.33,142.16,71.88,75.25,67.39,89.21,117.61,163.98,169.60,169.76,189.01,
830.38,103.24,142.39,71.92,74.79,67.28,89.66,117.46,164.45,170.04,169.88,188.58,
830.78,103.99,143.80,71.50,75.80,67.36,89.97,118.64,164.34,170.39,170.39,188.39,
831.19,104.80,145.30,72.09,76.70,69.23,89.88,118.62,164.99,171.02,170.86,189.60,
831.59,103.73,145.63,72.74,77.48,69.58,90.29,119.07,166.67,171.57,172.04,191.33,
832.00,104.13,146.35,72.94,78.77,69.32,91.53,120.68,167.94,172.66,173.29,192.36,
832.40,105.33,147.09,73.15,79.12,69.39,91.05,122.29,169.23,173.78,174.41,193.71,
832.81,107.09,148.68,73.95,79.26,70.20,91.14,123.04,170.41,174.94,175.10,195.26,
833.21,106.90,149.69,74.38,79.36,71.27,91.80,123.24,171.32,175.67,176.30,195.90,
833.62,107.03,149.62,74.19,79.92,71.40,91.85,123.60,172.70,176.73,176.73,196.09,
834.02,108.46,151.20,74.52,80.23,71.90,92.42,124.20,173.57,177.43,176.20,197.02,
834.43,108.60,152.07,74.96,79.72,72.35,92.78,124.11,173.11,178.34,176.95,198.15,
834.83,108.32,152.38,75.27,81.24,72.06,93.17,125.46,173.65,179.31,178.70,199.51,
835.24,109.48,153.85,75.63,82.04,72.43,94.69,126.10,174.90,180.08,179.62,199.60,
835.64,109.95,155.06,75.78,82.16,72.90,94.92,126.35,175.26,181.18,180.12,199.71,
836.05,109.95,156.08,75.47,82.88,73.66,95.74,127.50,175.90,182.10,180.58,199.94,
836.45,110.34,157.37,75.97,83.66,74.92,96.17,127.68,176.67,183.30,181.79,200.33,
836.86,110.10,158.01,76.75,84.26,75.70,96.58,127.37,178.59,183.99,182.19,201.87,
837.26,110.06,158.20,77.01,84.78,75.36,97.35,128.30,179.44,184.97,183.48,203.06,
837.67,111.23,158.58,77.28,84.73,75.05,96.64,129.10,179.58,185.39,184.64,203.85,
838.07,112.62,159.50,77.45,84.72,75.37,96.89,129.83,180.42,186.21,185.47,204.61,
838.48,112.87,160.00,78.15,84.65,75.94,97.51,129.42,180.98,186.89,186.00,205.35,
838.88,112.24,159.61,78.11,84.88,75.17,97.53,129.60,181.24,187.56,186.09,204.77,
839.29,113.67,161.19,78.47,84.63,75.53,98.12,129.65,181.42,188.02,185.68,204.30,
839.69,113.71,162.08,79.07,84.62,76.58,98.65,129.05,180.64,188.54,185.90,205.20,
840.10,112.61,161.49,79.58,85.69,75.94,98.93,129.34,180.84,188.99,186.66,205.86,
840.50,113.21,161.76,79.43,86.68,75.81,100.16,130.45,181.33,189.16,188.00,205.97,
840.91,114.07,162.29,79.41,86.20,76.24,100.35,130.53,182.07,189.29,187.41,205.46,
841.31,113.92,162.53,79.54,86.30,76.52,100.25,131.03,182.38,189.72,186.98,206.40,
841.72,114.02,162.93,80.03,86.34,77.16,100.39,131.23,183.00,190.18,188.17,207.24,
842.12,114.24,162.85,80.49,86.50,77.49,100.37,130.82,184.15,190.01,188.01,208.17,
842.53,113.84,163.13,80.35,86.48,77.22,100.02,130.79,184.36,189.92,187.21,209.15,
842.93,114.33,162.76,80.53,85.36,76.83,99.27,131.51,184.06,190.45,188.18,209.63,
843.34,115.03,163.19,80.32,85.70,76.64,98.74,132.17,184.02,190.25,188.41,209.66,
843.74,115.26,163.43,80.37,85.03,76.98,99.16,131.79,184.05,190.26,187.86,209.47,
844.15,114.85,163.12,79.94,84.87,76.28,99.08,131.46,183.95,190.29,187.47,209.01,
844.55,116.03,164.16,79.69,84.89,76.33,98.78,131.33,183.66,190.40,186.61,207.23,
844.95,116.00,164.56,79.76,85.08,77.66,98.93,129.99,183.31,189.74,186.39,207.79,
845.36,114.42,163.89,79.58,85.43,77.49,98.95,130.30,183.40,189.39,186.61,208.62,
845.76,114.49,163.35,78.97,85.49,76.47,99.09,130.87,183.19,189.02,186.94,208.31,
846.17,114.78,163.73,78.69,85.05,76.47,98.05,131.24,183.79,188.21,186.55,207.57,
846.57,114.98,163.59,78.76,84.41,76.56,97.22,130.95,183.97,187.96,185.62,208.06,
846.98,114.59,163.25,78.40,84.30,76.48,96.77,130.63,183.40,187.92,186.55,207.52,
847.38,114.36,162.40,77.92,84.20,76.15,96.35,130.33,183.01,187.10,185.73,206.48,
847.79,114.01,161.85,77.73,83.84,75.96,96.07,129.64,182.64,186.44,183.59,205.74,
848.19,113.41,161.31,77.41,82.96,75.38,95.54,129.10,181.48,186.08,183.37,205.29,
848.59,113.52,160.44,77.25,83.32,74.69,95.45,129.97,180.93,185.52,183.49,204.26,
849.00,113.63,160.23,77.09,83.27,74.00,95.90,129.07,180.11,184.68,182.93,202.94,
849.40,113.05,159.07,76.79,82.82,73.32,95.79,128.44,179.81,183.96,181.95,201.89,
849.81,112.77,158.62,76.24,83.31,73.44,95.44,128.09,178.75,183.68,181.01,200.47,
850.21,112.40,158.24,76.27,83.17,74.14,95.13,127.15,177.51,182.96,180.30,199.56,
850.61,110.58,156.88,75.93,83.07,74.21,95.11,126.32,176.98,181.88,179.63,199.34,
851.02,110.05,155.34,75.56,82.93,73.32,95.18,126.64,176.14,181.53,179.03,198.65,
851.42,110.27,154.45,75.26,82.60,72.37,93.75,126.26,175.17,180.80,178.44,197.59,
851.83,110.41,154.19,75.52,82.19,72.65,93.03,125.96,174.96,180.19,177.44,196.65,
852.23,109.87,153.09,74.98,81.75,72.64,93.08,124.84,173.53,179.51,177.43,195.92,
852.63,109.24,152.19,74.60,82.13,71.75,93.02,124.16,173.20,178.78,176.97,195.00,
853.04,109.36,152.84,74.67,81.79,71.83,93.18,123.47,172.90,178.08,175.23,194.65,
853.44,109.31,152.93,75.24,81.43,72.53,92.92,122.47,171.64,178.48,175.38,194.87,
853.85,109.33,152.80,75.24,82.19,71.90,92.86,122.96,171.71,178.52,176.21,195.50,
854.25,110.00,153.08,75.39,82.44,71.67,94.10,123.33,171.54,178.98,177.05,195.51,
854.65,110.40,153.46,75.52,82.42,71.94,93.79,122.92,171.86,179.01,176.97,195.37,
855.06,110.59,154.29,75.30,82.43,72.49,94.03,123.59,172.25,179.52,176.97,196.08,
855.46,110.45,155.31,75.37,82.61,73.59,94.31,123.54,172.47,180.22,177.55,196.36,
855.86,109.90,156.04,75.30,82.65,74.03,94.56,123.72,173.79,180.26,178.10,197.50,
856.27,109.80,156.48,75.52,82.73,73.75,94.75,124.35,175.07,180.76,178.11,198.85,
856.67,110.83,156.90,75.99,82.43,73.21,94.16,125.09,175.45,181.64,179.37,199.44,
857.08,111.72,158.24,76.54,82.59,73.76,94.06,125.84,176.27,182.20,180.43,200.10,
857.48,111.78,158.86,76.79,82.58,74.27,94.91,126.13,177.11,182.90,181.26,201.28,
857.88,111.76,158.85,76.85,82.63,73.46,95.18,126.33,177.81,183.84,181.70,201.54,
858.29,112.88,160.49,77.42,82.81,74.04,95.72,126.66,178.28,184.67,181.28,201.33,
858.69,112.97,161.14,77.69,82.95,75.44,95.71,126.74,178.03,185.79,181.78,202.55,
859.09,112.52,161.18,77.97,83.71,75.10,96.06,127.49,178.89,186.37,182.63,203.34,
859.50,113.42,161.67,77.35,84.07,74.49,97.00,128.47,179.33,186.42,183.68,203.21,
859.90,113.86,161.98,77.39,83.72,74.54,96.62,128.49,179.71,186.66,183.93,203.03,
860.30,113.66,162.01,77.30,83.73,75.07,96.34,128.87,180.07,186.75,183.66,203.20,
860.71,113.43,162.25,76.93,83.59,75.33,96.41,128.47,180.13,186.79,184.20,203.06,
861.11,112.91,162.06,76.91,83.55,75.56,96.33,127.53,180.12,186.26,183.56,202.36,
861.51,112.53,161.27,77.27,83.15,75.19,96.13,127.47,180.13,185.88,182.46,202.17,
861.92,112.64,160.59,77.37,82.13,74.32,95.67,127.16,179.02,185.37,182.19,201.60,
862.32,113.15,160.23,77.38,82.00,73.73,95.02,127.14,178.12,184.57,182.38,200.26,
862.72,112.50,159.47,77.07,81.80,73.67,95.51,126.46,177.19,183.62,181.44,199.64,
863.13,111.72,158.56,76.62,81.10,72.63,95.02,125.40,176.72,182.65,180.47,198.39,
863.53,112.04,158.40,76.06,81.13,72.44,94.65,124.84,175.30,181.94,179.17,196.43,
863.93,111.38,158.15,75.94,80.88,73.41,94.14,123.43,173.94,180.81,178.28,195.64,
864.34,109.80,156.94,75.53,80.82,73.24,94.05,122.91,174.14,180.40,177.87,195.55,
864.74,110.17,156.32,75.04,80.68,72.05,94.10,122.99,173.82,179.34,177.66,194.68,
865.14,110.22,155.77,74.72,80.10,71.61,93.13,122.65,172.98,179.08,177.05,193.78,
865.54,109.76,155.46,75.04,79.82,71.82,92.82,122.53,173.23,178.96,176.45,194.11,
865.95,109.37,155.19,74.38,79.26,72.12,92.71,122.11,172.92,178.28,176.49,193.51,
866.35,108.75,154.58,74.56,79.55,71.83,92.37,121.57,172.74,177.73,175.48,193.05,
866.75,108.31,154.17,75.01,79.28,71.81,92.67,121.34,172.65,177.75,174.19,193.15,
867.16,108.19,153.95,74.85,78.87,71.65,92.35,121.67,172.16,178.07,174.52,193.80,
867.56,108.75,153.93,74.55,79.74,71.01,92.36,122.08,171.98,177.99,175.52,194.04,
867.96,109.05,153.75,74.82,80.46,71.05,93.52,122.11,172.22,178.10,175.63,193.87,
868.36,108.99,153.69,74.62,80.48,71.33,93.97,121.78,172.11,178.44,175.63,194.28,
868.77,109.53,154.46,74.19,80.97,71.61,93.96,122.52,172.36,179.27,175.76,194.25,
869.17,109.63,155.40,74.25,81.61,72.74,94.57,122.47,172.68,179.91,176.30,194.74,
869.57,108.78,155.60,74.66,81.88,73.26,94.69,122.64,174.01,180.41,176.92,195.79,
869.98,109.08,156.13,74.69,82.48,72.72,95.02,124.18,174.83,181.22,177.62,197.13,
870.38,110.10,156.46,74.87,82.29,72.32,94.46,124.94,174.89,181.38,178.48,197.60,
870.78,110.13,157.21,75.42,82.25,72.76,94.28,125.40,175.61,181.74,179.08,198.16,
871.18,110.13,157.11,75.38,82.08,73.30,94.43,125.48,175.58,181.70,179.50,198.55,
871.59,109.87,156.40,75.09,82.23,72.90,94.09,125.53,175.40,181.62,179.32,198.09,
871.99,109.75,156.52,75.39,82.17,72.97,94.12,125.26,175.36,181.68,178.47,198.00,
872.39,110.02,156.72,75.38,81.46,73.65,94.19,124.59,174.50,181.61,178.63,198.94,
872.79,110.28,156.54,75.35,82.11,72.83,94.13,125.28,174.75,181.16,179.44,199.02,
873.20,110.45,156.76,75.69,82.44,72.72,94.90,125.20,174.60,180.89,179.52,198.50,
873.60,110.82,156.82,75.56,81.83,72.93,94.85,124.86,174.05,180.67,179.19,198.14,
